episode,state,next_state,time_index,time
303,"(10, 1)","(11, 1)",45,0.002305269241333008
303,"(11, 1)","(11, 2)",46,0.0023458003997802734
303,"(11, 2)","(11, 3)",47,0.002385377883911133
304,"(0, 3)","(0, 2)",0,8.273124694824219e-05
304,"(0, 2)","(1, 2)",1,0.00014638900756835938
304,"(1, 2)","(2, 2)",2,0.00019121170043945312
304,"(2, 2)","(2, 1)",3,0.0002655982971191406
304,"(2, 1)","(1, 1)",4,0.0003273487091064453
304,"(1, 1)","(2, 1)",5,0.0003783702850341797
304,"(2, 1)","(3, 1)",6,0.0004246234893798828
304,"(3, 1)","(4, 1)",7,0.0004951953887939453
304,"(4, 1)","(4, 2)",8,0.000579833984375
304,"(4, 2)","(4, 1)",9,0.0006697177886962891
304,"(4, 1)","(5, 1)",10,0.0007421970367431641
304,"(5, 1)","(6, 1)",11,0.0008087158203125
304,"(6, 1)","(5, 1)",12,0.0008747577667236328
304,"(5, 1)","(5, 2)",13,0.0009503364562988281
304,"(5, 2)","(6, 2)",14,0.000997304916381836
304,"(6, 2)","(5, 2)",15,0.0010616779327392578
304,"(5, 2)","(6, 2)",16,0.0011293888092041016
304,"(6, 2)","(7, 2)",17,0.0011775493621826172
304,"(7, 2)","(8, 2)",18,0.001245737075805664
304,"(8, 2)","(9, 2)",19,0.0013275146484375
304,"(9, 2)","(10, 2)",20,0.0014193058013916016
304,"(10, 2)","(11, 2)",21,0.0014748573303222656
304,"(11, 2)","(10, 2)",22,0.00153350830078125
304,"(10, 2)","(11, 2)",23,0.0015747547149658203
304,"(11, 2)","(11, 1)",24,0.0016260147094726562
304,"(11, 1)","(11, 2)",25,0.0016765594482421875
304,"(11, 2)","(11, 1)",26,0.0017311573028564453
304,"(11, 1)","(11, 2)",27,0.0017812252044677734
304,"(11, 2)","(11, 3)",28,0.0018181800842285156
305,"(0, 3)","(0, 3)",0,8.249282836914062e-05
305,"(0, 3)","(0, 2)",1,0.0001659393310546875
305,"(0, 2)","(1, 2)",2,0.0002014636993408203
305,"(1, 2)","(0, 3)",3,0.00023317337036132812
305,"(0, 3)","(0, 2)",4,0.00025463104248046875
305,"(0, 2)","(0, 3)",5,0.0002803802490234375
305,"(0, 3)","(0, 2)",6,0.00029921531677246094
305,"(0, 2)","(0, 1)",7,0.00032329559326171875
305,"(0, 1)","(1, 1)",8,0.00034236907958984375
305,"(1, 1)","(2, 1)",9,0.00036025047302246094
305,"(2, 1)","(1, 1)",10,0.0003845691680908203
305,"(1, 1)","(2, 1)",11,0.0004019737243652344
305,"(2, 1)","(2, 2)",12,0.00042629241943359375
305,"(2, 2)","(3, 2)",13,0.00044417381286621094
305,"(3, 2)","(4, 2)",14,0.0004601478576660156
305,"(4, 2)","(5, 2)",15,0.00048351287841796875
305,"(5, 2)","(6, 2)",16,0.0005106925964355469
305,"(6, 2)","(6, 1)",17,0.0005664825439453125
305,"(6, 1)","(7, 1)",18,0.0006055831909179688
305,"(7, 1)","(8, 1)",19,0.0006518363952636719
305,"(8, 1)","(8, 0)",20,0.0006985664367675781
305,"(8, 0)","(8, 0)",21,0.0007436275482177734
305,"(8, 0)","(9, 0)",22,0.0007779598236083984
305,"(9, 0)","(10, 0)",23,0.0008108615875244141
305,"(10, 0)","(11, 0)",24,0.0008442401885986328
305,"(11, 0)","(11, 0)",25,0.0008897781372070312
305,"(11, 0)","(11, 1)",26,0.0009245872497558594
305,"(11, 1)","(11, 1)",27,0.0009696483612060547
305,"(11, 1)","(11, 2)",28,0.0010037422180175781
305,"(11, 2)","(10, 2)",29,0.0010464191436767578
305,"(10, 2)","(0, 3)",30,0.0010972023010253906
305,"(0, 3)","(0, 2)",31,0.001138925552368164
305,"(0, 2)","(0, 3)",32,0.00118255615234375
305,"(0, 3)","(0, 3)",33,0.0012264251708984375
305,"(0, 3)","(0, 3)",34,0.0012691020965576172
305,"(0, 3)","(0, 3)",35,0.0013117790222167969
305,"(0, 3)","(0, 2)",36,0.0013461112976074219
305,"(0, 2)","(0, 2)",37,0.0013942718505859375
305,"(0, 2)","(0, 1)",38,0.001439809799194336
305,"(0, 1)","(1, 1)",39,0.0014758110046386719
305,"(1, 1)","(1, 0)",40,0.0015106201171875
305,"(1, 0)","(1, 0)",41,0.0015451908111572266
305,"(1, 0)","(1, 0)",42,0.0015990734100341797
305,"(1, 0)","(2, 0)",43,0.0016384124755859375
305,"(2, 0)","(3, 0)",44,0.001672983169555664
305,"(3, 0)","(4, 0)",45,0.0017066001892089844
305,"(4, 0)","(3, 0)",46,0.0017518997192382812
305,"(3, 0)","(2, 0)",47,0.0017957687377929688
305,"(2, 0)","(2, 1)",48,0.0018401145935058594
305,"(2, 1)","(1, 1)",49,0.0018832683563232422
305,"(1, 1)","(2, 1)",50,0.0019178390502929688
305,"(2, 1)","(3, 1)",51,0.0019621849060058594
305,"(3, 1)","(4, 1)",52,0.0019974708557128906
305,"(4, 1)","(4, 0)",53,0.002045154571533203
305,"(4, 0)","(5, 0)",54,0.0020792484283447266
305,"(5, 0)","(6, 0)",55,0.0021004676818847656
305,"(6, 0)","(5, 0)",56,0.00213623046875
305,"(5, 0)","(6, 0)",57,0.0021567344665527344
305,"(6, 0)","(6, 0)",58,0.0021822452545166016
305,"(6, 0)","(6, 0)",59,0.002207517623901367
305,"(6, 0)","(7, 0)",60,0.002225637435913086
305,"(7, 0)","(8, 0)",61,0.0022420883178710938
305,"(8, 0)","(8, 1)",62,0.002265453338623047
305,"(8, 1)","(9, 1)",63,0.0022907257080078125
305,"(9, 1)","(10, 1)",64,0.002311229705810547
305,"(10, 1)","(10, 2)",65,0.002329111099243164
305,"(10, 2)","(11, 2)",66,0.002346038818359375
305,"(11, 2)","(11, 3)",67,0.0023670196533203125
306,"(0, 3)","(0, 2)",0,0.00010538101196289062
306,"(0, 2)","(0, 1)",1,0.00021076202392578125
306,"(0, 1)","(1, 1)",2,0.0002644062042236328
306,"(1, 1)","(0, 1)",3,0.00033664703369140625
306,"(0, 1)","(0, 1)",4,0.0003979206085205078
306,"(0, 1)","(0, 0)",5,0.0004410743713378906
306,"(0, 0)","(0, 1)",6,0.0005021095275878906
306,"(0, 1)","(1, 1)",7,0.0005478858947753906
306,"(1, 1)","(2, 1)",8,0.0005924701690673828
306,"(2, 1)","(2, 0)",9,0.0006525516510009766
306,"(2, 0)","(2, 0)",10,0.0007116794586181641
306,"(2, 0)","(3, 0)",11,0.0008790493011474609
306,"(3, 0)","(3, 0)",12,0.001191854476928711
306,"(3, 0)","(4, 0)",13,0.0012543201446533203
306,"(4, 0)","(5, 0)",14,0.0013043880462646484
306,"(5, 0)","(5, 0)",15,0.001407623291015625
306,"(5, 0)","(6, 0)",16,0.0014603137969970703
306,"(6, 0)","(6, 0)",17,0.0015304088592529297
306,"(6, 0)","(7, 0)",18,0.0015745162963867188
306,"(7, 0)","(8, 0)",19,0.0016303062438964844
306,"(8, 0)","(9, 0)",20,0.0016756057739257812
306,"(9, 0)","(9, 1)",21,0.001735687255859375
306,"(9, 1)","(9, 2)",22,0.0017774105072021484
306,"(9, 2)","(10, 2)",23,0.0018181800842285156
306,"(10, 2)","(11, 2)",24,0.0018591880798339844
306,"(11, 2)","(11, 3)",25,0.0018923282623291016
307,"(0, 3)","(0, 3)",0,9.512901306152344e-05
307,"(0, 3)","(0, 3)",1,0.0002052783966064453
307,"(0, 3)","(0, 2)",2,0.00025963783264160156
307,"(0, 2)","(1, 2)",3,0.0003032684326171875
307,"(1, 2)","(2, 2)",4,0.0003440380096435547
307,"(2, 2)","(3, 2)",5,0.0003848075866699219
307,"(3, 2)","(4, 2)",6,0.0004317760467529297
307,"(4, 2)","(5, 2)",7,0.0004725456237792969
307,"(5, 2)","(5, 1)",8,0.0005276203155517578
307,"(5, 1)","(5, 0)",9,0.0005788803100585938
307,"(5, 0)","(6, 0)",10,0.0006177425384521484
307,"(6, 0)","(6, 0)",11,0.0006771087646484375
307,"(6, 0)","(7, 0)",12,0.0007157325744628906
307,"(7, 0)","(7, 1)",13,0.0007624626159667969
307,"(7, 1)","(8, 1)",14,0.0007996559143066406
307,"(8, 1)","(8, 2)",15,0.0008471012115478516
307,"(8, 2)","(9, 2)",16,0.0008852481842041016
307,"(9, 2)","(0, 3)",17,0.0009372234344482422
307,"(0, 3)","(0, 2)",18,0.0009822845458984375
307,"(0, 2)","(1, 2)",19,0.001020669937133789
307,"(1, 2)","(2, 2)",20,0.0010683536529541016
307,"(2, 2)","(3, 2)",21,0.0011301040649414062
307,"(3, 2)","(4, 2)",22,0.0011835098266601562
307,"(4, 2)","(5, 2)",23,0.0012335777282714844
307,"(5, 2)","(6, 2)",24,0.0012831687927246094
307,"(6, 2)","(5, 2)",25,0.0013308525085449219
307,"(5, 2)","(6, 2)",26,0.001377105712890625
307,"(6, 2)","(7, 2)",27,0.0014646053314208984
307,"(7, 2)","(8, 2)",28,0.0015113353729248047
307,"(8, 2)","(8, 1)",29,0.0015668869018554688
307,"(8, 1)","(7, 1)",30,0.0016202926635742188
307,"(7, 1)","(8, 1)",31,0.0016744136810302734
307,"(8, 1)","(9, 1)",32,0.0017349720001220703
307,"(9, 1)","(10, 1)",33,0.0017926692962646484
307,"(10, 1)","(10, 2)",34,0.001832723617553711
307,"(10, 2)","(0, 3)",35,0.0018756389617919922
307,"(0, 3)","(0, 2)",36,0.0019059181213378906
307,"(0, 2)","(0, 1)",37,0.0019352436065673828
307,"(0, 1)","(0, 0)",38,0.001962900161743164
307,"(0, 0)","(0, 1)",39,0.001989126205444336
307,"(0, 1)","(1, 1)",40,0.0020220279693603516
307,"(1, 1)","(2, 1)",41,0.0020804405212402344
307,"(2, 1)","(3, 1)",42,0.0021162033081054688
307,"(3, 1)","(3, 0)",43,0.0021674633026123047
307,"(3, 0)","(3, 0)",44,0.0022208690643310547
307,"(3, 0)","(4, 0)",45,0.002269268035888672
307,"(4, 0)","(5, 0)",46,0.0023124217987060547
307,"(5, 0)","(6, 0)",47,0.0023670196533203125
307,"(6, 0)","(7, 0)",48,0.002411365509033203
307,"(7, 0)","(8, 0)",49,0.0025162696838378906
307,"(8, 0)","(8, 1)",50,0.002593517303466797
307,"(8, 1)","(9, 1)",51,0.0026454925537109375
307,"(9, 1)","(9, 2)",52,0.002689838409423828
307,"(9, 2)","(0, 3)",53,0.0027446746826171875
307,"(0, 3)","(0, 3)",54,0.0027976036071777344
307,"(0, 3)","(0, 2)",55,0.0028314590454101562
307,"(0, 2)","(0, 3)",56,0.0028607845306396484
307,"(0, 3)","(0, 3)",57,0.0028862953186035156
307,"(0, 3)","(0, 3)",58,0.0029108524322509766
307,"(0, 3)","(0, 2)",59,0.0029354095458984375
307,"(0, 2)","(0, 3)",60,0.002966642379760742
307,"(0, 3)","(0, 3)",61,0.0030083656311035156
307,"(0, 3)","(0, 3)",62,0.003036975860595703
307,"(0, 3)","(0, 3)",63,0.0030629634857177734
307,"(0, 3)","(0, 2)",64,0.0030901432037353516
307,"(0, 2)","(1, 2)",65,0.003116130828857422
307,"(1, 2)","(0, 3)",66,0.0031731128692626953
307,"(0, 3)","(0, 2)",67,0.0032150745391845703
307,"(0, 2)","(0, 1)",68,0.0032625198364257812
307,"(0, 1)","(1, 1)",69,0.003303050994873047
307,"(1, 1)","(2, 1)",70,0.003345012664794922
307,"(2, 1)","(2, 2)",71,0.0034074783325195312
307,"(2, 2)","(0, 3)",72,0.003444194793701172
307,"(0, 3)","(0, 3)",73,0.0034716129302978516
307,"(0, 3)","(0, 3)",74,0.0034995079040527344
307,"(0, 3)","(0, 2)",75,0.003520488739013672
307,"(0, 2)","(0, 3)",76,0.0035474300384521484
307,"(0, 3)","(0, 3)",77,0.003576040267944336
307,"(0, 3)","(0, 3)",78,0.0036056041717529297
307,"(0, 3)","(0, 3)",79,0.003631114959716797
307,"(0, 3)","(0, 2)",80,0.0036568641662597656
307,"(0, 2)","(1, 2)",81,0.0036764144897460938
307,"(1, 2)","(2, 2)",82,0.0036962032318115234
307,"(2, 2)","(0, 3)",83,0.003726959228515625
307,"(0, 3)","(0, 3)",84,0.0037522315979003906
307,"(0, 3)","(0, 2)",85,0.0037717819213867188
307,"(0, 2)","(0, 3)",86,0.0037958621978759766
307,"(0, 3)","(0, 3)",87,0.0038242340087890625
307,"(0, 3)","(0, 2)",88,0.0038743019104003906
307,"(0, 2)","(0, 2)",89,0.003905057907104492
307,"(0, 2)","(1, 2)",90,0.003935575485229492
307,"(1, 2)","(2, 2)",91,0.003967761993408203
307,"(2, 2)","(3, 2)",92,0.003990888595581055
307,"(3, 2)","(3, 1)",93,0.004023313522338867
307,"(3, 1)","(2, 1)",94,0.004048347473144531
307,"(2, 1)","(3, 1)",95,0.004067659378051758
307,"(3, 1)","(4, 1)",96,0.004084587097167969
307,"(4, 1)","(5, 1)",97,0.00410151481628418
307,"(5, 1)","(6, 1)",98,0.0041310787200927734
307,"(6, 1)","(7, 1)",99,0.00415802001953125
307,"(7, 1)","(7, 2)",100,0.00417637825012207
307,"(7, 2)","(8, 2)",101,0.00420379638671875
307,"(8, 2)","(9, 2)",102,0.0042307376861572266
307,"(9, 2)","(10, 2)",103,0.004250288009643555
307,"(10, 2)","(11, 2)",104,0.0042688846588134766
307,"(11, 2)","(11, 3)",105,0.004294157028198242
308,"(0, 3)","(0, 2)",0,3.600120544433594e-05
308,"(0, 2)","(1, 2)",1,9.298324584960938e-05
308,"(1, 2)","(1, 1)",2,0.0001461505889892578
308,"(1, 1)","(1, 0)",3,0.0001773834228515625
308,"(1, 0)","(0, 0)",4,0.00020360946655273438
308,"(0, 0)","(0, 0)",5,0.00022411346435546875
308,"(0, 0)","(1, 0)",6,0.0002486705780029297
308,"(1, 0)","(2, 0)",7,0.00026798248291015625
308,"(2, 0)","(3, 0)",8,0.0002880096435546875
308,"(3, 0)","(3, 1)",9,0.00032401084899902344
308,"(3, 1)","(3, 2)",10,0.00035190582275390625
308,"(3, 2)","(4, 2)",11,0.0003724098205566406
308,"(4, 2)","(0, 3)",12,0.0003979206085205078
308,"(0, 3)","(0, 2)",13,0.0004169940948486328
308,"(0, 2)","(0, 2)",14,0.00044083595275878906
308,"(0, 2)","(1, 2)",15,0.0004661083221435547
308,"(1, 2)","(2, 2)",16,0.0004918575286865234
308,"(2, 2)","(3, 2)",17,0.0005118846893310547
308,"(3, 2)","(4, 2)",18,0.0005300045013427734
308,"(4, 2)","(5, 2)",19,0.0005464553833007812
308,"(5, 2)","(6, 2)",20,0.0005707740783691406
308,"(6, 2)","(7, 2)",21,0.0005891323089599609
308,"(7, 2)","(8, 2)",22,0.0006227493286132812
308,"(8, 2)","(9, 2)",23,0.000698089599609375
308,"(9, 2)","(10, 2)",24,0.0007412433624267578
308,"(10, 2)","(11, 2)",25,0.0007755756378173828
308,"(11, 2)","(11, 2)",26,0.0008215904235839844
308,"(11, 2)","(11, 3)",27,0.0008680820465087891
309,"(0, 3)","(0, 2)",0,6.818771362304688e-05
309,"(0, 2)","(0, 1)",1,0.00012135505676269531
309,"(0, 1)","(0, 0)",2,0.00014710426330566406
309,"(0, 0)","(0, 0)",3,0.00016689300537109375
309,"(0, 0)","(1, 0)",4,0.0002002716064453125
309,"(1, 0)","(1, 1)",5,0.00022101402282714844
309,"(1, 1)","(2, 1)",6,0.00023818016052246094
309,"(2, 1)","(3, 1)",7,0.00025463104248046875
309,"(3, 1)","(4, 1)",8,0.0002791881561279297
309,"(4, 1)","(4, 2)",9,0.0003044605255126953
309,"(4, 2)","(4, 1)",10,0.00032901763916015625
309,"(4, 1)","(5, 1)",11,0.0003476142883300781
309,"(5, 1)","(5, 0)",12,0.0003719329833984375
309,"(5, 0)","(5, 1)",13,0.0003960132598876953
309,"(5, 1)","(6, 1)",14,0.0004143714904785156
309,"(6, 1)","(7, 1)",15,0.00043129920959472656
309,"(7, 1)","(6, 1)",16,0.0004546642303466797
309,"(6, 1)","(6, 2)",17,0.0004730224609375
309,"(6, 2)","(7, 2)",18,0.0004897117614746094
309,"(7, 2)","(0, 3)",19,0.0005128383636474609
309,"(0, 3)","(0, 2)",20,0.0005369186401367188
309,"(0, 2)","(0, 2)",21,0.0005605220794677734
309,"(0, 2)","(1, 2)",22,0.0005784034729003906
309,"(1, 2)","(1, 1)",23,0.0006015300750732422
309,"(1, 1)","(2, 1)",24,0.0006256103515625
309,"(2, 1)","(2, 2)",25,0.0006492137908935547
309,"(2, 2)","(3, 2)",26,0.0006666183471679688
309,"(3, 2)","(2, 2)",27,0.0006890296936035156
309,"(2, 2)","(3, 2)",28,0.0007064342498779297
309,"(3, 2)","(4, 2)",29,0.0007276535034179688
309,"(4, 2)","(5, 2)",30,0.0007433891296386719
309,"(5, 2)","(5, 1)",31,0.0007660388946533203
309,"(5, 1)","(6, 1)",32,0.0007865428924560547
309,"(6, 1)","(6, 2)",33,0.0008099079132080078
309,"(6, 2)","(6, 1)",34,0.0008339881896972656
309,"(6, 1)","(7, 1)",35,0.0008518695831298828
309,"(7, 1)","(8, 1)",36,0.0008683204650878906
309,"(8, 1)","(9, 1)",37,0.0008842945098876953
309,"(9, 1)","(10, 1)",38,0.0008997917175292969
309,"(10, 1)","(11, 1)",39,0.0009150505065917969
309,"(11, 1)","(11, 2)",40,0.0009307861328125
309,"(11, 2)","(11, 3)",41,0.0009448528289794922
310,"(0, 3)","(0, 2)",0,0.00010251998901367188
310,"(0, 2)","(0, 3)",1,0.0002703666687011719
310,"(0, 3)","(0, 2)",2,0.0003216266632080078
310,"(0, 2)","(1, 2)",3,0.00036716461181640625
310,"(1, 2)","(2, 2)",4,0.0004162788391113281
310,"(2, 2)","(2, 1)",5,0.0004918575286865234
310,"(2, 1)","(2, 2)",6,0.0005495548248291016
310,"(2, 2)","(1, 2)",7,0.0006034374237060547
310,"(1, 2)","(2, 2)",8,0.0006544589996337891
310,"(2, 2)","(2, 1)",9,0.0007116794586181641
310,"(2, 1)","(3, 1)",10,0.00075531005859375
310,"(3, 1)","(4, 1)",11,0.0008132457733154297
310,"(4, 1)","(5, 1)",12,0.0008680820465087891
310,"(5, 1)","(5, 2)",13,0.0009496212005615234
310,"(5, 2)","(6, 2)",14,0.0010457038879394531
310,"(6, 2)","(0, 3)",15,0.0011570453643798828
310,"(0, 3)","(0, 2)",16,0.0012345314025878906
310,"(0, 2)","(1, 2)",17,0.0013222694396972656
310,"(1, 2)","(1, 1)",18,0.0014407634735107422
310,"(1, 1)","(2, 1)",19,0.001520395278930664
310,"(2, 1)","(2, 2)",20,0.0016574859619140625
310,"(2, 2)","(1, 2)",21,0.001790761947631836
310,"(1, 2)","(2, 2)",22,0.0018832683563232422
310,"(2, 2)","(1, 2)",23,0.002058267593383789
310,"(1, 2)","(0, 2)",24,0.0022237300872802734
310,"(0, 2)","(0, 3)",25,0.0023741722106933594
310,"(0, 3)","(0, 2)",26,0.0024802684783935547
310,"(0, 2)","(0, 2)",27,0.002620697021484375
310,"(0, 2)","(1, 2)",28,0.0027408599853515625
310,"(1, 2)","(0, 3)",29,0.002919912338256836
310,"(0, 3)","(0, 2)",30,0.0030443668365478516
310,"(0, 2)","(0, 1)",31,0.003190755844116211
310,"(0, 1)","(1, 1)",32,0.0033524036407470703
310,"(1, 1)","(2, 1)",33,0.0035123825073242188
310,"(2, 1)","(3, 1)",34,0.0036132335662841797
310,"(3, 1)","(3, 0)",35,0.0037479400634765625
310,"(3, 0)","(4, 0)",36,0.003839731216430664
310,"(4, 0)","(5, 0)",37,0.003974199295043945
310,"(5, 0)","(6, 0)",38,0.004091501235961914
310,"(6, 0)","(6, 1)",39,0.004201650619506836
310,"(6, 1)","(6, 2)",40,0.004341602325439453
310,"(6, 2)","(7, 2)",41,0.0044786930084228516
310,"(7, 2)","(0, 3)",42,0.00461888313293457
310,"(0, 3)","(0, 2)",43,0.0047016143798828125
310,"(0, 2)","(1, 2)",44,0.0048062801361083984
310,"(1, 2)","(0, 3)",45,0.004954099655151367
310,"(0, 3)","(0, 2)",46,0.005053520202636719
310,"(0, 2)","(1, 2)",47,0.0051691532135009766
310,"(1, 2)","(0, 2)",48,0.005312204360961914
310,"(0, 2)","(0, 1)",49,0.005430459976196289
310,"(0, 1)","(0, 0)",50,0.005561113357543945
310,"(0, 0)","(0, 0)",51,0.005650043487548828
310,"(0, 0)","(0, 0)",52,0.005807161331176758
310,"(0, 0)","(0, 0)",53,0.005934000015258789
310,"(0, 0)","(1, 0)",54,0.006060361862182617
310,"(1, 0)","(1, 0)",55,0.0061986446380615234
310,"(1, 0)","(1, 1)",56,0.006283760070800781
310,"(1, 1)","(1, 0)",57,0.006342172622680664
310,"(1, 0)","(2, 0)",58,0.00639653205871582
310,"(2, 0)","(2, 0)",59,0.006453275680541992
310,"(2, 0)","(3, 0)",60,0.00649571418762207
310,"(3, 0)","(4, 0)",61,0.006543636322021484
310,"(4, 0)","(5, 0)",62,0.006598711013793945
310,"(5, 0)","(4, 0)",63,0.006664276123046875
310,"(4, 0)","(4, 1)",64,0.006718635559082031
310,"(4, 1)","(5, 1)",65,0.0067729949951171875
310,"(5, 1)","(6, 1)",66,0.006827116012573242
310,"(6, 1)","(7, 1)",67,0.006875514984130859
310,"(7, 1)","(7, 2)",68,0.006925106048583984
310,"(7, 2)","(0, 3)",69,0.006992340087890625
310,"(0, 3)","(0, 2)",70,0.007041215896606445
310,"(0, 2)","(1, 2)",71,0.007081747055053711
310,"(1, 2)","(2, 2)",72,0.007135152816772461
310,"(2, 2)","(0, 3)",73,0.007189035415649414
310,"(0, 3)","(0, 2)",74,0.007236957550048828
310,"(0, 2)","(1, 2)",75,0.007310390472412109
310,"(1, 2)","(2, 2)",76,0.007365703582763672
310,"(2, 2)","(3, 2)",77,0.007416963577270508
310,"(3, 2)","(4, 2)",78,0.007463693618774414
310,"(4, 2)","(5, 2)",79,0.007508277893066406
310,"(5, 2)","(6, 2)",80,0.007548093795776367
310,"(6, 2)","(7, 2)",81,0.007603168487548828
310,"(7, 2)","(7, 1)",82,0.007655620574951172
310,"(7, 1)","(7, 2)",83,0.007706880569458008
310,"(7, 2)","(7, 1)",84,0.00775909423828125
310,"(7, 1)","(6, 1)",85,0.007809162139892578
310,"(6, 1)","(6, 2)",86,0.007860422134399414
310,"(6, 2)","(7, 2)",87,0.007904291152954102
310,"(7, 2)","(7, 1)",88,0.007962226867675781
310,"(7, 1)","(8, 1)",89,0.008002519607543945
310,"(8, 1)","(8, 2)",90,0.00805354118347168
310,"(8, 2)","(7, 2)",91,0.008103132247924805
310,"(7, 2)","(8, 2)",92,0.008158445358276367
310,"(8, 2)","(8, 1)",93,0.008215904235839844
310,"(8, 1)","(9, 1)",94,0.008260726928710938
310,"(9, 1)","(10, 1)",95,0.008315086364746094
310,"(10, 1)","(11, 1)",96,0.008368968963623047
310,"(11, 1)","(11, 2)",97,0.008409261703491211
310,"(11, 2)","(11, 3)",98,0.008445501327514648
311,"(0, 3)","(0, 3)",0,0.00015282630920410156
311,"(0, 3)","(0, 2)",1,0.00029540061950683594
311,"(0, 2)","(0, 3)",2,0.0003635883331298828
311,"(0, 3)","(0, 3)",3,0.000423431396484375
311,"(0, 3)","(0, 3)",4,0.0004868507385253906
311,"(0, 3)","(0, 3)",5,0.0005426406860351562
311,"(0, 3)","(0, 3)",6,0.0005939006805419922
311,"(0, 3)","(0, 2)",7,0.0006356239318847656
311,"(0, 2)","(0, 2)",8,0.0006859302520751953
311,"(0, 2)","(0, 2)",9,0.0007355213165283203
311,"(0, 2)","(0, 1)",10,0.0007946491241455078
311,"(0, 1)","(0, 1)",11,0.0008480548858642578
311,"(0, 1)","(1, 1)",12,0.0009028911590576172
311,"(1, 1)","(2, 1)",13,0.0009441375732421875
311,"(2, 1)","(3, 1)",14,0.0009851455688476562
311,"(3, 1)","(2, 1)",15,0.0010385513305664062
311,"(2, 1)","(1, 1)",16,0.0010938644409179688
311,"(1, 1)","(1, 0)",17,0.0011484622955322266
311,"(1, 0)","(2, 0)",18,0.001203775405883789
311,"(2, 0)","(3, 0)",19,0.0012485980987548828
311,"(3, 0)","(4, 0)",20,0.0013089179992675781
311,"(4, 0)","(5, 0)",21,0.0013585090637207031
311,"(5, 0)","(6, 0)",22,0.0013935565948486328
311,"(6, 0)","(7, 0)",23,0.0014138221740722656
311,"(7, 0)","(6, 0)",24,0.0014429092407226562
311,"(6, 0)","(7, 0)",25,0.0014693737030029297
311,"(7, 0)","(7, 0)",26,0.0014960765838623047
311,"(7, 0)","(8, 0)",27,0.0015213489532470703
311,"(8, 0)","(7, 0)",28,0.0015461444854736328
311,"(7, 0)","(8, 0)",29,0.0015711784362792969
311,"(8, 0)","(9, 0)",30,0.0015904903411865234
311,"(9, 0)","(8, 0)",31,0.0016150474548339844
311,"(8, 0)","(8, 0)",32,0.0016400814056396484
311,"(8, 0)","(9, 0)",33,0.0016591548919677734
311,"(9, 0)","(10, 0)",34,0.0016756057739257812
311,"(10, 0)","(11, 0)",35,0.001691579818725586
311,"(11, 0)","(11, 1)",36,0.0017139911651611328
311,"(11, 1)","(11, 1)",37,0.0017647743225097656
311,"(11, 1)","(11, 2)",38,0.0018219947814941406
311,"(11, 2)","(11, 3)",39,0.0018701553344726562
312,"(0, 3)","(0, 3)",0,0.00011420249938964844
312,"(0, 3)","(0, 3)",1,0.0002357959747314453
312,"(0, 3)","(0, 3)",2,0.00030040740966796875
312,"(0, 3)","(0, 2)",3,0.00035572052001953125
312,"(0, 2)","(0, 1)",4,0.00042128562927246094
312,"(0, 1)","(1, 1)",5,0.0004868507385253906
312,"(1, 1)","(2, 1)",6,0.0005512237548828125
312,"(2, 1)","(3, 1)",7,0.0006175041198730469
312,"(3, 1)","(2, 1)",8,0.0006825923919677734
312,"(2, 1)","(2, 2)",9,0.0007734298706054688
312,"(2, 2)","(3, 2)",10,0.0008358955383300781
312,"(3, 2)","(4, 2)",11,0.0008997917175292969
312,"(4, 2)","(5, 2)",12,0.0009465217590332031
312,"(5, 2)","(5, 1)",13,0.0010097026824951172
312,"(5, 1)","(6, 1)",14,0.0010650157928466797
312,"(6, 1)","(7, 1)",15,0.0011262893676757812
312,"(7, 1)","(8, 1)",16,0.001157999038696289
312,"(8, 1)","(9, 1)",17,0.0011794567108154297
312,"(9, 1)","(9, 2)",18,0.0011985301971435547
312,"(9, 2)","(10, 2)",19,0.0012269020080566406
312,"(10, 2)","(10, 1)",20,0.0012543201446533203
312,"(10, 1)","(11, 1)",21,0.0012798309326171875
312,"(11, 1)","(11, 2)",22,0.0012981891632080078
312,"(11, 2)","(11, 3)",23,0.001313924789428711
313,"(0, 3)","(0, 3)",0,6.222724914550781e-05
313,"(0, 3)","(0, 3)",1,0.00014352798461914062
313,"(0, 3)","(0, 2)",2,0.0001728534698486328
313,"(0, 2)","(1, 2)",3,0.00019359588623046875
313,"(1, 2)","(0, 2)",4,0.0002300739288330078
313,"(0, 2)","(1, 2)",5,0.0002529621124267578
313,"(1, 2)","(2, 2)",6,0.00027251243591308594
313,"(2, 2)","(3, 2)",7,0.00029778480529785156
313,"(3, 2)","(3, 1)",8,0.0003314018249511719
313,"(3, 1)","(4, 1)",9,0.0003521442413330078
313,"(4, 1)","(4, 0)",10,0.00037741661071777344
313,"(4, 0)","(4, 0)",11,0.00040268898010253906
313,"(4, 0)","(4, 0)",12,0.0004277229309082031
313,"(4, 0)","(4, 0)",13,0.00045299530029296875
313,"(4, 0)","(3, 0)",14,0.0004885196685791016
313,"(3, 0)","(4, 0)",15,0.0005259513854980469
313,"(4, 0)","(5, 0)",16,0.0005481243133544922
313,"(5, 0)","(6, 0)",17,0.0005698204040527344
313,"(6, 0)","(6, 0)",18,0.0006165504455566406
313,"(6, 0)","(7, 0)",19,0.0006604194641113281
313,"(7, 0)","(8, 0)",20,0.0007102489471435547
